company_name,sector,fiscal_year,label,years_to_default,sector_npa_rate,revenue,cogs,gross_profit,ebitda,depreciation,ebit,interest_expense,pbt,tax,pat,sga_expense,employee_cost,total_assets,fixed_assets,cwip,total_investments,trade_receivables,inventories,cash_equivalents,other_current_assets,total_current_assets,equity_share_capital,reserves_surplus,total_equity,lt_borrowings,st_borrowings,total_debt,trade_payables,other_current_liab,total_current_liab,cfo,cfi,cff,capex,free_cash_flow,promoter_holding_pct,promoter_pledge_pct,promoter_pledge_change,institutional_holding_pct,auditor_changes_3yr,auditor_big4,din_disqualified_count,related_party_tx_to_rev,dividend_payout_ratio,going_concern_flag,qualified_opinion_flag,emphasis_matter_flag,scope_limitation_flag,auditor_resigned_flag,auditor_distress_score,promoter_total_companies,promoter_npa_companies,promoter_struck_off_companies,network_npa_ratio,contagion_risk_score,customer_concentration,supplier_concentration,satellite_activity_score,satellite_activity_category,satellite_vs_revenue_flag,gst_vs_bank_divergence,gst_divergence_flag,gst_filing_delays_count,ewaybill_volume_consistency,gst_payment_delay_days,ceo_sentiment_overall,ceo_sentiment_revenue,ceo_sentiment_debt,ceo_deflection_score,ceo_overconfidence_score,ceo_specificity_score,debt_to_equity,debt_to_assets,lt_debt_to_assets,st_debt_to_assets,equity_to_assets,interest_coverage,current_ratio,quick_ratio,dscr,ebitda_margin,net_margin,gross_margin,roe,roa,ebitda_to_assets,ebitda_to_equity,ebitda_to_fin_exp,cfo_to_assets,cfo_to_equity,cfo_to_sales,cfo_to_debt,asset_turnover,inventory_days,receivables_days,payables_days,cash_conversion_cycle,ln_total_assets,ln_revenue,ln_net_income,revenue_growth,ebitda_growth,pat_growth,cfo_growth,total_equity_growth,total_debt_growth,total_assets_growth,trade_receivables_growth,dscr_velocity,interest_coverage_velocity,debt_to_equity_velocity,net_margin_velocity,dscr_acceleration,debt_acceleration,dscr_3yr_slope,months_to_dscr_danger,beneish_dsri,beneish_gmi,beneish_aqi,beneish_sgi,beneish_depi,beneish_sgai,beneish_lvgi,beneish_tata,beneish_m_score,beneish_manipulation_flag,altman_x1,altman_x2,altman_x3,altman_x4,altman_x5,altman_z_score,altman_zone,piotroski_roa,piotroski_cfo,piotroski_roa_change,piotroski_accrual,piotroski_leverage,piotroski_liquidity,piotroski_shares,piotroski_margin,piotroski_turnover,piotroski_f_score
Deccan Chronicle,Media,2009,1,3.0,0.09,18139.78,13949.16,4190.62,1609.25,1127.23,482.01,1269.78,-787.77,0.0,-787.77,949.8,2988.11,32930.2,19664.62,4408.07,832.65,3083.76,4083.52,463.47,1334.55,8965.3,627.46,1069.55,1697.01,11525.57,7409.29,18934.86,2730.7,2575.54,12715.54,-114.03,-823.22,679.19,823.22,-937.26,0.4364,0.3802,0.0204,0.2454,0,1,0,0.2036,0.0443,0,0,0,0,0,2,6,1,1,0.0581,0.4707,0.4896,0.3897,46.06,MODERATE,0,0.0907,1,4,0.7915,31.6,0.1871,0.2406,-0.2991,0.5104,0.1958,0.4478,11.157777496209345,0.5749998481462306,0.3499999999893715,0.22499984815685908,0.051533546712393685,0.37960119045850366,0.7050663990121483,0.38392235010200715,0.14939816465969905,0.08871386532313436,-0.043427759319935096,0.23101823725364817,-0.4642105818679851,-0.02392241771917807,0.048868515828969505,0.9482855133745319,1.2673455234234705,-0.0034627788472750614,-0.06719465408736858,-0.006286184286342713,-0.006022225672330177,0.550855445744306,106.85122257491841,62.049947680619624,71.45272546365138,97.44844479188666,10.402145448841186,9.805862595701427,6.669206169080566,,,,,,,,,,,,,,,,120.0,,,,,,,,-0.020459638871903007,-2.575730650281634,0,-0.11388451937389137,0.03247930471019067,0.014637323793519709,0.0896235831640887,0.550855445744306,0.5617423675069716,DANGER,0,0,0,1,0,0,0,0,0,1
Deccan Chronicle,Media,2010,1,2.0,0.09,4900.02,3531.67,1368.36,672.78,292.47,380.31,408.34,-28.03,0.0,-28.03,326.71,690.03,7893.92,3249.86,631.46,205.24,914.67,890.14,78.94,483.8,2367.55,92.53,920.92,1013.45,3026.0,1973.48,4999.48,923.33,478.55,3375.36,101.11,-215.17,135.95,215.17,-114.06,0.4328,0.5215,0.0126,0.1902,0,1,0,0.3139,0.0325,0,0,0,0,0,5,4,0,2,0.37,0.6818,0.6119,0.5292,51.61,LOW,1,0.1885,1,5,0.4264,48.6,0.0789,-0.2,-0.2215,0.5294,0.0965,0.2532,4.9331294045753316,0.6333329954403726,0.38333299547204264,0.24999999996833006,0.1283836167419503,0.9313562204747118,0.7014214777975027,0.4377044225096866,0.4407791736327593,0.13730148037410017,-0.0057203848135884364,0.27925600297973147,-0.027657999874036214,-0.0035508340591808843,0.08522761820676829,0.6638512006869098,1.6475975862085577,0.012808591927355662,0.09976811870366754,0.02063460965044334,0.02022410330269866,0.6207334251397616,91.99644924582523,68.13330352363187,95.42665365240052,64.70309911705658,8.97384812189224,8.49699456572304,3.333275365176697,-0.7298743424672185,-0.5819294702501165,-0.9644185485611283,-1.8866964833815663,-0.40280257629595584,-0.735964247953246,-0.7602832658167882,-0.7033913144991828,0.2913810089730603,0.5517550300162082,-6.2246480916340134,0.03770737450634666,,,,120.0,1.0980396611182364,0.8272603185905263,2.2083664979561513,0.27012565751789025,0.656639641066266,1.273398767825287,1.1038206420305883,-0.016359425986536544,-2.840884045353517,0,-0.12766914281780545,0.11666193727366606,0.0481775847680015,0.20271108191197665,0.6207334251397616,0.9114698448231184,DANGER,0,1,1,1,0,0,1,1,1,6
Deccan Chronicle,Media,2011,1,1.0,0.09,11632.67,8998.16,2634.52,825.22,946.01,-120.79,1124.49,-1245.28,0.0,-1245.28,503.42,1579.36,24692.76,11313.62,2393.73,374.41,2365.31,2693.21,246.93,1273.17,6578.63,467.58,3234.99,3702.57,10288.65,6790.51,17079.16,1711.9,1627.84,10130.24,-783.97,-309.98,317.23,309.98,-1093.95,0.3165,0.7183,0.0414,0.1186,0,1,0,0.3519,0.0642,0,0,1,0,0,4,7,0,0,0.0924,0.7657,0.4105,0.4137,35.15,DORMANT,1,0.2261,1,7,0.3118,34.9,-0.2552,-0.0729,-0.456,0.6751,0.297,0.1,4.612785172295788,0.6916667071363564,0.4166666666497926,0.2750000404865637,0.14994557108440104,-0.10741758476516679,0.6494051472966677,0.38354668789845586,-0.1460210376534809,0.0709398616077874,-0.10705023007555013,0.2264759509015148,-0.33632855007837026,-0.05043097652711034,0.03341951243873024,0.22287762278015605,0.733861572149275,-0.03174898229149966,-0.21173671255054283,-0.06739381414005609,-0.04590214038360774,0.4710963861281163,109.24696270023571,74.21668025705047,69.44125242611365,114.02239053117255,10.114265362239857,9.361572797839397,7.127115683211078,1.3740045958996085,0.2265822408513929,43.426685693899394,-8.753634655325882,2.6534313483644976,2.416187283477482,2.128073251312402,1.5859708966075199,-0.5868002112862403,-1.0387738052398785,-0.32034423227954356,-0.10132984526196169,-0.8781812202593006,3.152151531430728,-0.14770960115659001,-12.0,1.0892863903378558,1.2330438124856602,0.9549782943180268,2.3740045954151197,1.069975771942076,0.6490624463890539,1.0386401878670288,-0.01868199423561068,-1.0990259773484927,1,-0.14383203821104518,0.1310096562664113,-0.004891717248096539,0.21678876477433384,0.4710963861281163,0.5958420509937197,DANGER,0,0,0,1,0,0,0,0,0,1
Deccan Chronicle,Media,2012,1,0.0,0.09,14864.35,11358.29,3506.06,492.51,956.82,-464.31,1635.08,-2099.39,0.0,-2099.39,645.62,2594.38,19188.58,9775.83,2668.06,922.7,3270.16,2291.39,191.89,1140.95,6894.38,666.02,1761.52,2427.54,8634.86,5756.57,14391.44,2359.9,2061.65,10178.13,-1885.78,-530.52,143.91,530.52,-2416.3,0.3343,0.7325,0.0536,0.1216,0,0,0,0.4479,0.0,1,0,0,0,1,5,3,2,2,0.4399,0.7711,0.6246,0.5798,29.71,DORMANT,1,0.1096,1,7,0.325,44.6,-0.1067,-0.0018,-0.685,0.7076,0.182,0.1,5.928404884809971,0.7500002605325667,0.44999994786221803,0.29999979152704365,0.12650962186224776,-0.28396775675565245,0.6773719729776126,0.4522431919761053,-0.6616027764527599,0.03313363853561483,-0.1412365828212309,0.23587038785847544,-0.8648220005170576,-0.10940830430863521,0.02566682891461135,0.2028844014092932,0.30121461928394044,-0.09827616217050578,-0.7768275699774968,-0.12686595780327656,-0.13103483736644597,0.7746456485693758,73.6340901602588,80.30007366078569,75.83566715801096,78.09849666303352,9.86207058939047,9.60672100760094,7.649402105324658,0.27781068318795255,-0.4031773345289741,0.6858778748554542,1.405423676926413,-0.34436350967031015,-0.15736839516697543,-0.22290663336135763,0.38255027882180337,-0.5155817387992789,-0.17655017199048567,1.3156197125141826,-0.034186352745680756,0.07121847248696134,-2.5735556786444573,-0.5511909750427596,-12.0,1.081968007497308,0.9601671188597153,0.47654429532653,1.2778106830781057,0.865555830758781,1.0036446997418182,1.1619969676802284,-0.011132142138129436,-2.510438439041034,0,-0.17113043277975068,0.09180043546256156,-0.024197204794508126,0.16867943720929388,0.7746456485693758,0.7191666253849607,DANGER,0,0,0,1,0,1,0,1,1,4
Essar Steel,Steel,2009,1,8.0,0.13,1321.4,931.26,390.14,269.45,108.49,160.96,39.64,121.32,30.33,90.99,114.5,169.5,3308.32,1649.26,374.97,111.43,158.57,296.94,145.15,292.32,892.97,49.55,347.16,396.71,827.08,496.25,1323.33,180.07,292.02,968.34,199.47,-70.82,82.71,70.82,128.66,0.3382,0.3501,0.0,0.2226,2,1,0,0.2489,0.0908,0,0,0,0,0,0,6,0,1,0.0,0.2003,0.4724,0.3263,86.55,ACTIVE,0,0.0,0,1,0.7212,6.1,0.4739,0.4611,0.2349,0.1255,0.1379,0.6254,3.3357616310761977,0.400000604415534,0.24999999992443295,0.15000060449110103,0.1199128258088961,4.060544801701695,0.9221657672695894,0.6155172763538455,1.2561744408916997,0.20391251687307962,0.06885878608380595,0.29524746458661455,0.22936149774555342,0.027503385395758757,0.0814461720506341,0.6792115129963664,6.79742667009519,0.060293441970458286,0.5028106160600675,0.15095353401623007,0.15073337704825449,0.39941722674970465,116.38328703435852,43.800552411230086,70.57701386231878,89.60682558326982,8.10419578665246,7.1864470595957854,4.5107496103686,,,,,,,,,,,,,,,,120.0,,,,,,,,-0.03279005657469953,-2.633424674713019,0,-0.022781955789409142,0.10493543547633379,0.04865309279372821,0.2997816113140474,0.39941722674970465,0.8594126624770124,DANGER,1,1,0,1,0,0,0,0,0,3
Essar Steel,Steel,2010,1,7.0,0.13,27765.5,17111.82,10653.68,4882.02,1552.46,3329.56,832.97,2496.6,624.15,1872.45,2184.98,4704.21,48251.14,27900.74,2478.34,660.27,3331.86,4496.75,2569.92,2359.15,12757.68,1662.65,13456.32,15118.97,12062.79,7237.67,19300.46,5063.33,5448.29,17749.29,3424.9,-1169.61,1206.28,1169.61,2255.3,0.5437,0.246,-0.0,0.1833,2,0,0,0.146,0.0207,0,0,0,0,0,2,7,0,0,0.0,0.2197,0.7511,0.4123,78.0,ACTIVE,0,0.0,0,0,0.7014,21.8,0.4729,0.2261,-0.0467,0.2265,0.1385,0.5314,1.2765724119251132,0.4000000828913058,0.25000010361931346,0.14999997927199232,0.31333912524526175,3.997214780847792,0.7187712860222143,0.4654231239409901,1.4787687264626646,0.1758304370468448,0.06743800759693007,0.38370207630391306,0.12384772242263543,0.03880633701009331,0.10117937109669992,0.3229069175795106,5.860979379976495,0.07098070636111435,0.22652998185547496,0.12335092110268675,0.17745172912057788,0.5754371813686592,95.91695973333539,43.7999999984225,108.0022726917416,31.7146870400163,10.784174733431025,10.23154952179737,7.53500301276517,20.01218404722264,17.118463536834295,19.578635014836795,16.17000050132852,37.110887045952964,13.584767216038328,13.5847862359143,20.011919026297537,0.22259428557096483,-0.0633300208539036,-2.0591892191510848,-0.0014207784868758844,,,,120.0,0.9999873879945075,0.7694685886562009,0.6795409719821048,21.012184031321183,1.170967036749088,0.9081775949940685,1.108491857491529,-0.03217436935102105,14.969104471678694,1,-0.10345061277094282,0.27888087203164774,0.06900479449668952,0.7833476507407934,0.5754371813686592,1.539454079171386,DANGER,1,1,1,1,0,0,0,1,1,6
Essar Steel,Steel,2011,1,6.0,0.13,20955.95,14510.11,6445.85,4630.98,1752.82,2878.16,628.68,2249.48,562.37,1687.11,1756.42,2724.19,32187.34,13040.31,2525.23,574.54,2514.71,3721.66,1835.53,2928.97,11000.87,443.11,9421.1,9864.21,8046.83,4828.1,12874.93,2322.01,2687.46,9837.57,3439.93,-909.96,804.68,909.96,2529.97,0.4624,0.1715,0.0,0.0614,1,0,0,0.214,0.0062,0,0,0,0,0,2,4,0,1,0.0,0.3959,0.4193,0.592,83.62,ACTIVE,0,0.0,0,2,0.6824,21.0,0.3865,0.176,0.1807,0.2113,0.2076,0.6645,1.3052165352009724,0.39999981357887915,0.24999984465165498,0.1499999689272242,0.3064624165803554,4.578100139056277,1.1182507467679264,0.7399398427924845,2.226504013208548,0.2209864024193135,0.08050744537563281,0.3075904456582694,0.17103346338216305,0.052415328509519105,0.14387582198019855,0.46947297345966144,7.366195827183629,0.10687214289509875,0.34872838267344997,0.16415051571681785,0.26718048173720704,0.6510618771028901,93.61789124316644,43.799930327959366,58.40987076883567,79.00795080229014,10.37932848651995,9.950177894573747,7.430772284925285,-0.24525220147305105,-0.05142133788882486,-0.09898261635824734,0.004388449297789698,-0.3475607134613007,-0.3329210806374563,-0.33292063151254037,-0.24525340200368562,0.7477352867458833,0.580885358208485,0.02864412327585919,0.013069437778702744,0.5251410011749185,-13.917688296675784,0.485164786158424,120.0,0.9999984093501566,1.2474406610455668,1.608330443099294,0.754747798499766,0.4448470209597312,1.0650722088422198,0.9189705289104397,-0.054456814385579644,-2.625694069066224,0,0.036141538877206364,0.2926958238769437,0.0894190075946189,0.7661563984607173,0.6510618771028901,1.8589824413219316,GREY,1,1,1,1,1,1,1,0,1,8
Essar Steel,Steel,2012,1,5.0,0.13,1082.45,763.56,318.89,147.53,84.78,62.74,46.91,15.84,3.96,11.88,64.82,162.6,2070.39,1141.3,197.55,30.68,147.93,187.91,140.27,113.98,590.09,57.01,556.65,613.66,586.61,362.32,948.93,149.14,112.51,623.97,87.64,-36.34,50.75,36.34,51.3,0.4351,0.2571,0.0073,0.1816,2,0,0,0.1518,0.0006,0,0,0,0,0,0,4,0,1,0.0678,0.4516,0.5558,0.3889,71.38,ACTIVE,0,0.0443,0,2,0.7577,33.7,0.1606,0.2076,0.0241,0.2997,0.2094,0.3686,1.546344879010617,0.4583339368629418,0.2833330916960896,0.17500084516685224,0.2963982629860083,1.3374546719792226,0.945702516233629,0.6445502177275347,0.8488508034588889,0.13629266928145162,0.010975102765970619,0.29460021220878535,0.019359254278657152,0.005738049350248964,0.07125710611466579,0.24040999863049572,3.1449583639957717,0.042330188977762556,0.1428152394765583,0.0809644786540122,0.09235665423966294,0.5228242019509252,89.82548838359071,49.88170349680659,71.29249820408023,68.41469367631706,7.635492274310373,6.986982269433439,2.474856313934499,-0.9483464123554408,-0.9681428121045653,-0.992958372601668,-0.9745227373812839,-0.9377892400911984,-0.9262962983099714,-0.9356768841414047,-0.941174131410779,-1.377653209749659,-3.240645467077054,0.24112834380964454,-0.06953234260966219,-2.1253884964955425,-0.5933752176725151,-0.3149589615018877,-1.3165788233775495,1.1388534895674243,1.044090902926355,0.6469608095944023,0.051653587642094316,1.7135731259444285,0.7144636886317761,1.0766349717571595,-0.0365921396275136,-3.382628727642751,0,-0.01636406666552482,0.26886238811583213,0.03030346938001852,0.6466862670094883,0.5228242019509252,1.3676078744742144,DANGER,1,1,0,1,0,0,1,0,0,4
Essar Steel,Steel,2013,1,4.0,0.13,3938.58,2666.59,1271.99,441.38,302.16,139.22,223.19,-83.97,0.0,-83.97,171.38,397.34,8946.14,5138.51,963.48,117.83,603.92,649.52,460.85,647.85,2362.14,241.33,2071.96,2313.29,2832.94,1789.23,4622.17,549.95,632.88,2972.05,152.55,-101.37,206.26,101.37,51.17,0.3121,0.3915,0.0234,0.1691,1,0,0,0.2347,0.091,0,0,0,0,0,2,3,0,2,0.1901,0.3706,0.7438,0.5898,54.43,MODERATE,0,0.1296,1,3,0.6014,20.8,0.3983,-0.0625,0.0247,0.2965,0.3022,0.4138,1.998093623368409,0.5166664057887909,0.31666618225104165,0.2000002235377492,0.2585796779104083,0.6237734637583519,0.7947847442691796,0.5762419876596147,0.39337583791203445,0.11206576986831149,-0.021319866545475814,0.32295649692961514,-0.03629895082920907,-0.009386171017960129,0.049337479622570464,0.19080184490885196,1.9775975537542114,0.017052047026197663,0.06594503928779141,0.03873223343470687,0.03300397864357997,0.4402546796226915,88.90560600283298,55.967074413629504,75.27657042317095,69.59610999329153,9.098977433322611,8.278575531238724,4.430459592195472,2.6385791491523856,1.9917982783162747,-8.068181818181817,0.7406435417617527,2.7696607241795133,3.870928308726671,3.320992663218041,3.0824714391942134,-0.4554749655468544,-0.7136812082208708,0.4517487443577921,-0.03229496931144643,0.9221782442028046,4.797224607036642,-0.9165640876482568,-12.0,1.121996052464658,0.9121949947270928,0.986800159991851,3.6385791457909558,1.2450592432163747,0.7266399739720442,1.117372455752054,-0.02643821804415779,-0.15273028964721386,1,-0.06817577188953275,0.23160379781317936,0.015562018924858988,0.5004770485506856,0.4402546796226915,1.0343299618761495,DANGER,0,1,0,1,0,0,0,1,0,3
Essar Steel,Steel,2014,1,3.0,0.13,11106.81,6406.25,4700.56,1366.42,639.5,726.93,777.48,-50.55,0.0,-50.55,460.34,1566.48,15869.11,6948.4,1522.37,283.67,1888.16,2418.8,782.86,1430.16,6519.98,368.71,1029.62,1398.34,5554.19,3570.55,9124.74,1404.42,1352.81,6327.79,311.28,-252.4,327.3,252.4,58.88,0.3155,0.5838,-0.0045,0.1432,0,0,0,0.3349,0.0,0,0,1,0,0,4,2,0,1,0.0962,0.4179,0.622,0.5173,53.09,MODERATE,0,0.0954,1,5,0.4869,30.9,-0.0951,-0.0928,-0.1531,0.3988,0.2375,0.254,6.525408694219282,0.5750001102409019,0.35000009450120384,0.22500001573969808,0.08811710296997644,0.9349822491446953,1.0303723731302123,0.6481220140604977,0.5378692063756801,0.12302542313022143,-0.004551261793030469,0.42321422618886845,-0.036150006410350835,-0.003185433839504204,0.0861056480113815,0.9771729329224846,1.7574985829121026,0.01961546677667396,0.22260680505270047,0.02802604888099949,0.034113848719622274,0.6999012546576397,137.81260485653658,62.050075578672,80.01768584116797,119.8449945940406,9.672129731292552,9.315313712691463,3.9229629454664803,1.8200036561400301,2.0957904753273824,-0.3979992854590926,1.0405113077679444,-0.39551893623367584,0.9741247076589565,0.773849950928557,2.1265068220956422,0.1444933684636457,0.31120878538634345,4.5273150708508725,0.016768604752445345,0.5999683340105001,-2.8968036010677145,-0.15549079854160427,120.0,1.1086889252078025,0.7631022632098998,0.9362862806845563,2.8200036554240353,0.6589699898542192,0.9525085957292851,1.147094055867112,-0.022800900616178163,-1.093220375683039,1,0.012110950140738116,0.06488202551593113,0.04580786193770111,0.15324710620212223,0.6999012546576397,1.048383438664516,DANGER,0,1,1,1,0,1,0,1,1,6
Essar Steel,Steel,2015,1,2.0,0.13,22639.82,15332.97,7306.85,1107.43,1442.65,-335.22,1886.65,-2221.88,0.0,-2221.88,940.65,1827.79,48376.97,28973.76,3395.3,1988.9,4226.1,3476.42,483.77,4598.36,12784.65,1677.24,8734.6,10411.83,18544.51,12094.24,30638.75,3452.35,3946.76,19493.35,-1533.89,-752.0,833.16,752.0,-2285.88,0.4101,0.5302,0.0505,0.1403,1,0,0,0.3136,0.0427,0,0,1,0,0,5,7,0,2,0.0681,0.6678,0.6388,0.3938,42.24,LOW,1,0.1775,1,4,0.2444,49.5,-0.1834,0.1538,-0.3467,0.626,0.1075,0.2295,2.9426863478425322,0.6333333815525582,0.3833334332352081,0.24999994831735017,0.21522286327119652,-0.17768001474694298,0.655846737443495,0.4775079706424238,-0.21194021725974999,0.04891514154931819,-0.09814035623524656,0.32274329034759364,-0.21339956566584362,-0.04592846554784377,0.022891677589090602,0.106362666303007,0.5869822168462713,-0.03170702919112737,-0.14732184446467894,-0.06775186374857434,-0.05006372648851328,0.46798755687948235,82.75587181852207,68.13333762953357,82.18288758915051,68.70632185890511,10.786779153017115,10.027465581755479,7.706108963340691,1.0383728541318344,-0.1895390875426296,42.954104846686455,-5.927685684913905,6.445850079379836,2.3577669062351365,2.048499254211484,1.2382107448521311,-0.7498094236354301,-1.1126622638916384,-3.5827223463767495,-0.09358909444221608,-0.8943027920990758,1.38364219857618,-0.3026580275858923,-12.0,1.0980379474824125,1.3112988791624147,0.904338930092822,2.0383728539483097,1.776912013590172,1.0024569230442413,1.0642159478778532,-0.0142214363567164,-1.3364761915089067,1,-0.13867548959476633,0.18055285396789933,-0.006929330216279992,0.3398255477021802,0.46798755687948235,0.7353795038284059,DANGER,0,0,0,1,0,0,0,0,0,1
Essar Steel,Steel,2016,1,1.0,0.13,5543.45,3472.18,2071.27,343.18,279.33,63.85,535.87,-472.02,0.0,-472.02,259.11,769.26,14451.44,7043.78,1629.75,541.81,1127.17,1131.8,418.49,859.79,3537.26,561.42,1749.33,2310.74,6021.43,3974.15,9995.58,825.9,1360.61,6160.65,-423.67,-274.88,185.66,274.88,-698.55,0.4003,0.4875,0.0241,0.089,1,0,0,0.2281,0.0,0,0,1,1,0,6,4,0,0,0.3411,0.7039,0.3766,0.4715,39.22,DORMANT,1,0.4147,1,7,0.6413,49.5,0.0628,0.0799,-0.6,0.5878,0.2256,0.1602,4.325705183479879,0.6916667127503094,0.41666643598031294,0.2750002767699966,0.15989686839789688,0.11915203292001413,0.5741699332742212,0.39045555251630015,-0.16064600540051535,0.06190729598681195,-0.0851491399606474,0.37364276752317727,-0.2042722243937993,-0.03266248899537606,0.023747114472762083,0.1485151942025,0.6404165177367337,-0.029316801645419638,-0.18334819140909486,-0.07642713471278227,-0.04238573449040619,0.383591531336421,118.97626271708947,74.21678736631218,86.81966370210655,106.3733863812951,9.57854934255469,8.620372329599258,6.157021357569206,-0.7551460214789694,-0.6901113388656619,-0.7875582839757322,-0.7237937531374479,-0.7780659115640575,-0.673760189302762,-0.7012743873789533,-0.7332836421286766,0.051294211859234634,0.2968320476669571,1.3830188356373472,0.012991216274599163,0.8011036354946648,-3.0315270955378986,-0.3492576058880978,120.0,1.0892874171210662,0.8637727118720742,1.9575673188397449,0.24485397851021545,1.243457662175317,1.1249907442882008,1.0788256169028865,-0.003345687349956425,-2.791447863442894,0,-0.18153139063086224,0.12104883664734802,0.0044182448251234305,0.23117617984837532,0.383591531336421,0.48850814971760603,DANGER,0,0,1,1,0,0,1,1,0,4
Essar Steel,Steel,2017,1,0.0,0.13,13576.11,9195.08,4381.03,-678.81,933.76,-1612.57,1493.37,-3105.94,0.0,-3105.94,927.31,1305.29,30227.42,13361.17,3755.07,984.08,2986.74,1673.61,302.27,2624.13,7586.75,539.1,2689.96,3229.06,13602.34,9068.23,22670.57,2127.91,3196.16,14392.29,-2850.98,-670.67,226.71,670.67,-3521.66,0.383,0.672,0.0287,0.0766,1,1,0,0.1026,0.0,0,1,0,1,1,7,6,2,0,0.1457,0.7877,0.5977,0.3926,23.03,DORMANT,1,0.4586,1,6,0.1113,53.1,-0.1692,-0.0437,-0.5612,0.762,0.1602,0.1999,7.0207955234585935,0.750000165387916,0.45000003306765846,0.3000001323202576,0.10682552463601507,-1.0798194679953264,0.5271398783288038,0.4108547006479959,-0.7984580887620465,-0.05000033146092655,-0.22877981982845014,0.3227014218120874,-0.9618712563526627,-0.10275240162399728,-0.02245676276630765,-0.21021907297782663,-0.4545491067487969,-0.09431767580248934,-0.8829132933785953,-0.2099997716422451,-0.12575687333288238,0.44913227789705074,66.43418544847525,80.29988707514156,84.46768814578364,62.26638437783318,10.316504738448257,9.51606690941512,8.041071686071952,1.4490362499887257,-2.9779998834430907,5.58010253802805,5.729246819458541,0.3974138154876794,1.2680594822911728,1.0916545340810324,1.6497688902295127,-0.6378120833615312,-1.1989715009153405,2.695090339978714,-0.14363067986780276,-0.6891062952207658,1.9418196715939349,-0.29325893575114836,-12.0,1.0819639319444667,1.1578554800581973,1.1462441893716404,2.4490362495469364,0.5839407600442552,1.461320764601931,1.0967523084788533,-0.008434725821507933,-1.1679205731362157,1,-0.22514458725802125,0.08899072431292547,-0.053347920528667415,0.14243400143258708,0.44913227789705074,0.21295805034047066,DANGER,0,0,0,1,0,0,1,0,1,3
Havells India,Electronics,2009,0,,0.08,21205.14,13581.68,7623.45,5037.15,1245.05,3792.1,782.71,3009.39,752.35,2257.04,984.46,2972.41,17333.36,6506.37,794.42,802.53,2101.76,1467.92,1391.21,1050.67,6011.57,850.54,9077.96,9928.5,3486.26,1221.08,4707.33,2444.69,749.23,4415.0,3703.7,-1024.5,-728.64,731.54,2972.16,0.4916,0.036,0.0242,0.2204,0,0,0,0.0272,0.4397,0,0,0,0,0,1,4,0,1,0.0027,0.0738,0.0881,0.1419,71.77,MODERATE,0,0.0118,0,0,1.0042,0.4,0.2056,0.529,0.1527,0.1329,0.0321,0.7299,0.4741229792542556,0.27157631294385065,0.20113007517289608,0.07044681469314391,0.572797195663576,4.844833968079066,1.3616240087516138,1.0291392976151439,6.1997105114086075,0.2375438219112185,0.10643834466047201,0.3595095339922533,0.2273294052246231,0.13021364581764794,0.29060436059191036,0.5073424988157986,6.43552528211531,0.21367467125740913,0.37303721605750745,0.174660483251954,0.7867942122632586,1.2233715793577602,39.44952317832187,36.177191000098226,65.69966675214702,9.927047426273063,9.76038824735581,9.961998884103355,7.721809499301165,,,,,,,,,,,,,,,,120.0,,,,,,,,-0.08346102543976118,-2.8705141380326427,0,0.09210966597981522,0.5237276557733914,0.21877466341097312,2.1091574200004763,1.2233715793577602,4.054572737872784,SAFE,1,1,0,1,0,0,0,0,0,3
Havells India,Electronics,2010,0,,0.08,12051.97,7131.1,4920.87,1564.14,372.7,1191.44,139.01,1052.44,263.11,789.33,447.3,1752.67,10214.63,3285.35,310.07,573.31,1766.95,994.78,1475.85,704.61,4942.18,390.18,3973.95,4364.13,2472.59,1126.58,3599.17,1091.13,424.88,2642.59,1363.67,-1027.27,-194.27,931.13,432.54,0.4844,0.1004,0.0025,0.1569,0,0,0,0.0721,0.3689,0,0,0,0,0,1,2,0,1,0.0079,0.0708,0.2063,0.1875,90.52,ACTIVE,0,0.0435,0,0,0.9417,9.5,0.6732,0.3724,0.1709,0.1725,0.0589,0.6013,0.8247164954241242,0.35235441711032567,0.24206358916161785,0.1102908279487078,0.427243081694859,8.570894118618128,1.8702030954971438,1.4937618013033571,2.6905045638056726,0.1297829317422975,0.0654938570154511,0.4083042025155801,0.18086766430402676,0.07727445829391036,0.15312742603959936,0.3584082049896753,11.251996178318135,0.1335016539871242,0.31247235982601973,0.11314913660479166,0.3788845760609017,1.1798733775790338,50.91706748595349,53.5129733932699,55.84866990284126,48.581370976382125,9.231576285352448,9.396983411033686,6.671184484353897,-0.43164864745057097,-0.6894791697686191,-0.6502808988764044,-0.6318087318087318,-0.5604441758573803,-0.2354115815122373,-0.41069532969949285,-0.15929982490864802,-3.509205947602935,3.7260601505390616,0.35059351616986856,-0.04094448764502091,,,,5.78080890314122,1.479190946392842,0.8804921705070246,0.7002354686491419,0.5683513525226265,1.57650650867233,0.7994364124481333,1.1610758147641043,-0.056227195693213834,-2.82334358202661,0,0.22512709709258907,0.3890449286573234,0.1166405439926223,1.2125378903434576,1.1798733775790338,3.107125323592121,SAFE,1,1,0,1,0,1,1,1,0,6
